"X.1","X","id","text","coder1.Sentiment....1.negative..0.neutral..1.positive.","coder1.Political...0.no..1.yes.","coder1.Ideology....1.liberal..0.neutral..1.conservative.","coder1.Immigration","coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder1.National.Security..Veterans..Military..Foreign.Terrorism.","coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder1.Education","coder1.Health.Care..Obamacare.","coder1.Governance","coder1.No.Policy.Content","coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder1.Asks.you.to.watch.something.share.something.follow.something","coder1.Misc..other.plea.for.action","coder1.Expresses.an.Opinion","coder1.coder","coder2.Sentiment....1.negative..0.neutral..1.positive.","coder2.Political...0.no..1.yes.","coder2.Ideology....1.liberal..0.neutral..1.conservative.","coder2.Immigration","coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder2.National.Security..Veterans..Military..Foreign.Terrorism.","coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder2.Education","coder2.Health.Care..Obamacare.","coder2.Governance","coder2.No.Policy.Content","coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder2.Asks.you.to.watch.something.share.something.follow.something","coder2.Misc..other.plea.for.action","coder2.Expresses.an.Opinion","coder2.coder","src","created_at","coder.y","X1.x","id.x","id.y","hashtag.","at.","link","retweets","favorites","full.URL","source","date"
"NA",537,"NA","RT @TheBradMielke: John McCain introduces his BFF Lindsey Graham for the 3rd time today, at a house party, before heading to Arizona. http:",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","eamonemily.csv","10/12/15 0:33","NA",1172,6.53E+017,6.53E+017,0,"@TheBradMielke","http",6,0,0,"LindseyGrahamSC","10/12/15 0:33"
"NA",538,"NA","RT @TheBriefing2016: Hillary Clinton: ""We need more love and kindness."" 

Republicans: ""No, you're wearing make up!""
https://t.co/McPjbiKTJ9",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/3/16 19:57","NA",0,7.05E+017,7.05E+017,0,"@TheBriefing2016","https://t.co/McPjbiKTJ9","NA","NA",0,"HillaryClinton","3/3/16 19:57"
"NA",539,"NA","RT @TheBriefing2016: If by ""ambition,"" he means ""the large majority of Democratic voters..."" 

https://t.co/4tZ5HpetAa",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"4/6/16 4:35","NA",0,7.18E+017,7.18E+017,0,"@TheBriefing2016","https://t.co/4tZ5HpetAa",554,0,0,"HillaryClinton","4/6/16 4:35"
"NA",540,"NA","RT @TheBriefing2016: Talk is cheap. Action's important. Let's take a look at @BernieSanders' record on immigration. https://t.co/3Hw8haBQBv",1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"2/17/16 19:40","NA",0,7E+017,7E+017,0,"@TheBriefing2016 @BernieSanders'","https://t.co/3Hw8haBQBv","NA","NA",0,"HillaryClinton","2/17/16 19:40"
"NA",541,"NA","RT @TheBriefing2016: Under Donald Trump, the pay gap would remain yuge. https://t.co/vyWOykLtZf",-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"4/22/16 17:40","NA",0,7.24E+017,7.24E+017,0,"@TheBriefing2016","https://t.co/vyWOykLtZf",418,0,0,"HillaryClinton","4/22/16 17:40"
"NA",542,"NA","RT @TheRightScoop: WATCH: CNN documents how Trump changed position on abortion THREE TIMES IN THREE HOURS https://t.co/enGDe5KwSh https://t",-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/31/16 14:33","NA",0,7.16E+017,7.16E+017,0,"@TheRightScoop","https://t.co/enGDe5KwSh https://t","NA","NA",0,"tedcruz","3/31/16 14:33"
"NA",543,"NA","RT @TheYoungTurks: Cenk Uygur will be interviewing Bernie Sanders LIVE On #TheYoungTurks, TODAY at 6pm easter https://t.co/X42yS7kDCt http",1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/23/16 21:50","NA",0,7.13E+017,7.13E+017,"#TheYoungTurks","@TheYoungTurks","https://t.co/X42yS7kDCt http","NA","NA","https://www.instagram.com/p/BDTu7aZzehm/","BernieSanders","3/23/16 21:50"
"NA",544,"NA","RT @THV11: .@tedcruz currently speaking to crowd outside the Republican Headquarters in Little Rock. http://t.co/9hEd46kkmK",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"8/12/15 16:47","NA",0,6.32E+017,6.32E+017,0,"@THV11","http://t.co/9hEd46kkmK","NA","NA",0,"tedcruz","8/12/15 16:47"
"NA",545,"NA","RT @trscoop: TED CRUZ IS ON NOW! http://t.co/yxU7SbZlD6",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"9/18/15 21:37","NA",0,6.45E+017,6.45E+017,0,"@trscoop","http://t.co/yxU7SbZlD6","NA","NA",0,"tedcruz","9/18/15 21:37"
"NA",546,"NA","RT @trscoop: VIDEO: Ted Cruz had a YUGE line of people waiting to see him in NEW YORK this morning https://t.co/hwkylselFJ https://t.co/DMG",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"4/7/16 17:53","NA",0,7.18E+017,7.18E+017,0,"@trscoop","https://t.co/hwkylselFJ https://t.co/DMG",370,0,0,"tedcruz","4/7/16 17:53"
"NA",548,"NA","RT @tuohy: Here's what @LindseyGrahamSC had to say yesterday in NH about keeping troops in Afghanistan: http://t.co/s1ENjhDHfR",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/15/15 17:07","NA",0,6.55E+017,6.55E+017,0,"@tuohy @LindseyGrahamSC","http://t.co/s1ENjhDHfR",5,0,"http://www.unionleader.com/article/20151014/NEWS0605/151019586","LindseyGrahamSC","10/15/15 17:07"
"NA",549,"NA","RT @TWULocal100: TWU Local 100 feels the Bern, endorses Bernie Sanders for President. https://t.co/ykFZMfcY4F",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"4/13/16 15:35","NA",0,7.2E+017,7.2E+017,0,"@TWULocal100","https://t.co/ykFZMfcY4F",1107,0,"https://twitter.com/TWULocal100/status/720253705728167937/photo/1","BernieSanders","4/13/16 15:35"
"NA",550,"NA","RT @UofSCCR: Thank you @RandPaul for coming to @UofSC today!!!! http://t.co/nCeaIfTQ2e",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"9/23/15 18:31","NA",0,6.47E+017,6.47E+017,0,"@UofSCCR @RandPaul @UofSC","http://t.co/nCeaIfTQ2e","NA","NA",0,"RandPaul","9/23/15 18:31"
"NA",551,"NA","RT @VindicatedShow: About to enjoy a beer and watch the #Senate in support of @RandPaul ending #NSA spying on Americans #StandWithRand http",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"5/31/15 23:17","NA",0,6.05E+017,6.05E+017,"#Senate #NSA #StandWithRand","@VindicatedShow @RandPaul","http","NA","NA",0,"RandPaul","5/31/15 23:17"
"NA",552,"NA","RT @voxdotcom: DC insiders think Bernie Sanders lost the debate. Here's why they might be wrong. http://t.co/lrZs59QYcM http://t.co/rNV4msd",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/14/15 23:19","NA",0,6.54E+017,6.54E+017,0,"@voxdotcom","http://t.co/lrZs59QYcM http://t.co/rNV4msd","NA","NA","http://www.vox.com/2015/10/14/9530603/bernie-sanders-debate?utm_campaign=vox&utm_content=chorus&utm_medium=social&utm_source=twitter http://t.co/rNV4msd","BernieSanders","10/14/15 23:19"
"NA",553,"NA","RT @vxanand: Read today's great front-page story on @Reggie_Abraham's  organizing work in Orangeburg, SC https://t.co/RBJpJEqPPP https://t",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA","stankennedy.csv","1/19/16 1:04","NA",2205,6.89E+017,6.89E+017,0,"@vxanand @Reggie_Abraham's","https://t.co/RBJpJEqPPP https://t","NA","NA",0,"HillaryClinton","1/19/16 1:04"
"NA",554,"NA","RT @weeklystandard: .@JebBush attacks @HillaryClinton on the #IranDeal http://t.co/H5ALzbDZkk http://t.co/WYeCJBT6sg",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/13/15 1:57","NA",0,6.54E+017,6.54E+017,"#IranDeal","@weeklystandard @HillaryClinton","http://t.co/H5ALzbDZkk http://t.co/WYeCJBT6sg",39,0,"http://www.weeklystandard.com/blogs/video-hillary-rewriting-record-iran-sanctions_1044675.html?utm_medium=social&utm_source=t.co&utm_campaign=20151012_TWS-blog-hillary-clinton-jeb-bush-iran-deal-irandeal-ad-2_twitter&utm_content=TWS https://twitter.com/weeklystandard/status/653744778002231296/photo/1","JebBush","10/13/15 1:57"
"NA",555,"NA","RT @wesemory: Voted for @tedcruz! #CruzCrew",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"2/20/16 22:45","NA",0,7.01E+017,7.01E+017,"#CruzCrew","@wesemory @tedcruz",0,186,0,0,"tedcruz","2/20/16 22:45"
"NA",556,"NA","RT @WEWS: WATCH LIVE | @BernieSanders speaks in #Cleveland | https://t.co/sYvP06xx6i https://t.co/SFtlmxKTs9",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/5/16 20:50","NA",0,7.06E+017,7.06E+017,"#Cleveland","@WEWS @BernieSanders","https://t.co/sYvP06xx6i https://t.co/SFtlmxKTs9",240,0,"http://www.newsnet5.com/news/news-livestream1/watch-live-bernie-sanders-speaks-in-cleveland https://twitter.com/WEWS/status/706219560677019649/photo/1","BernieSanders","3/5/16 20:50"
"NA",557,"NA","RT @whignewtons: Meet the newest member of #TeamCarly -- the Carly Cruiser! https://t.co/2poigXYo3L",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"1/11/16 22:42","NA",0,6.87E+017,6.87E+017,"#TeamCarly","@whignewtons","https://t.co/2poigXYo3L","NA","NA","https://twitter.com/whignewtons/status/686640183387631616/photo/1","CarlyFiorina","1/11/16 22:42"
"NA",558,"NA","RT @WileyWalker1: Want to join the CruzCrowd? Every donation counts: https://t.co/ZGcPwJMpRN. Join today and enter the CruzCrowd challenge!",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/4/15 0:17","NA",0,6.5E+017,6.5E+017,0,"@WileyWalker1","https://t.co/ZGcPwJMpRN","NA","NA",0,"tedcruz","10/4/15 0:17"
"NA",559,"NA","RT @williamecurley: This fight isn't even close to being over. #ByThePeople https://t.co/uIqaLWruq4",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/20/16 19:25","NA",0,7.12E+017,7.12E+017,"#ByThePeople","@williamecurley","https://t.co/uIqaLWruq4","NA","NA","https://twitter.com/williamecurley/status/711622137681809408/photo/1","BernieSanders","3/20/16 19:25"
"NA",560,"NA","RT @williamecurley: We need someone willing to stand up for what we need. #SuperMonday https://t.co/XSVzgCFItV",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","zoestan.csv","2/29/16 19:11","NA",2790,7.04E+017,7.04E+017,"#SuperMonday","@williamecurley","https://t.co/XSVzgCFItV",788,0,"https://twitter.com/williamecurley/status/704382593014198272/photo/1","BernieSanders","2/29/16 19:11"
"NA",561,"NA","RT @WMUR9: .@GovernorPataki will stop by the Londonderry Old Home Day Parade tomorrow at 1030 am; #fitn #nhpolitics  via @jdistaso",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"8/14/15 22:05","NA",0,6.32E+017,6.32E+017,"#fitn #nhpolitics","@WMUR9 @jdistaso",0,1,0,0,"GovernorPataki","8/14/15 22:05"
"NA",562,"NA","RT @wolfblitzer: Republican presidential candidate @GovernorPataki joins me live today in @CNNSitRoom How would he defeat ISIS? 5-7PM ET @C",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"6/2/15 22:17","NA",0,6.06E+017,6.06E+017,0,"@wolfblitzer @GovernorPataki @CNNSitRoom @C",0,"NA","NA",0,"GovernorPataki","6/2/15 22:17"
"NA",563,"NA","RT @WPJohnWagner: Heading into primaries, Sanders raises more than $24 million in 3rd quarter, w/ @mateagold: http://t.co/V0uZV3ccCp",1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/1/15 0:07","NA",0,6.49E+017,6.49E+017,0,"@WPJohnWagner @mateagold","http://t.co/V0uZV3ccCp","NA","NA","https://www.washingtonpost.com/politics/heading-into-primaries-sanders-raises-24-million-in-3rd-quarter/2015/09/30/ef061a36-67ac-11e5-8325-a42b5a459b1e_story.html","BernieSanders","10/1/15 0:07"
"NA",564,"NA","RT @ytnewswire: .@ChrisChristie will be speaking at the Americans for Peace Prosperity and Security Forum shortly. #LiveOnYouTube: https://",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"12/4/15 23:45","NA",0,6.73E+017,6.73E+017,"#LiveOnYouTube","@ytnewswire","https://",14,0,0,"ChrisChristie","12/4/15 23:45"
"NA",565,"NA","RT @ZekeJMiller: Graham: ""There are at least 3,500 Muslims serving in the American armed forces. Thanks them for service. Your religion i",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"12/16/15 0:01","NA",0,6.77E+017,6.77E+017,0,"@ZekeJMiller",0,152,0,0,"LindseyGrahamSC","12/16/15 0:01"
"NA",566,"NA","RT @ZephyrTeachout: Thank you @MartinOMalley for the great anti-corruption, pro-public financing plan you came out with today!",1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/2/15 15:03","NA",0,6.5E+017,6.5E+017,0,"@ZephyrTeachout @MartinOMalley",0,18,0,0,"MartinOMalley","10/2/15 15:03"
"NA",567,"NA","RT if you agree the people of Indiana deserve a debate! https://t.co/uyE3WEApzo https://t.co/xeDxWc3oQt",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"4/29/16 2:40","NA",0,7.26E+017,7.26E+017,0,0,"https://t.co/uyE3WEApzo https://t.co/xeDxWc3oQt",1358,1038,0,"tedcruz","4/29/16 2:40"
"NA",568,"NA","Saddened to hear Julian Bond passed awayhis passion, courage &amp; commitment to fighting for justice made an indelible mark on our world. -O'M",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","kennedyeamon.csv","8/16/15 15:31","NA",3700,6.33E+017,6.33E+017,0,0,0,96,137,0,"MartinOMalley","8/16/15 15:31"
"NA",569,"NA","Said this last night, totally believe it  were gonna win when we unite people with a hopeful, optimistic message. http://t.co/ywpb6Tu7tW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"8/7/15 15:37","NA",0,6.3E+017,6.3E+017,0,0,"http://t.co/ywpb6Tu7tW",79,218,"https://jeb2016.com/cleveland-debate/?lang=en?utm_source=twitter&utm_medium=social&utm_campaign=clevelanddebate_twitter_bush_20150807_e_v1","JebBush","8/7/15 15:37"
"NA",570,"NA","Saying hello to the overflow room in Atlanta.
https://t.co/RFElTABimp",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","kennedyeamon.csv","2/28/16 20:22","NA",1056,7.04E+017,7.04E+017,0,0,"https://t.co/RFElTABimp",945,2293,0,"HillaryClinton","2/28/16 20:22"
"NA",571,"NA","Scott Walker announces 65 member Iowa #Walker16 leadership team committed to #winning for Walker: http://t.co/CoEJVbiwCH",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"8/5/15 18:45","NA",0,6.29E+017,6.29E+017,"#Walker16 #winning",0,"http://t.co/CoEJVbiwCH",17,40,0,"ScottWalker","8/5/15 18:45"
"NA",572,"NA","Scott Walker Op-Ed in @NRO ""We Dont Like ObamaCare, and We Dont Have to Keep It"" http://t.co/hBunBDO0aH #Walker16",-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"8/14/15 16:20","NA",0,6.32E+017,6.32E+017,"#Walker16","@NRO","http://t.co/hBunBDO0aH",72,61,0,"ScottWalker","8/14/15 16:20"
"NA",573,"NA","Shaan made his annual bet w/ @FLGovScott for the LSU/UF game this weekend. I think we got this one. #GeauxTigers http://t.co/Bm7oxVqXOS",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","eamonemily.csv","10/16/15 14:55","NA",2971,6.55E+017,6.55E+017,"#GeauxTigers","@FLGovScott","http://t.co/Bm7oxVqXOS",12,27,"https://twitter.com/BobbyJindal/status/655034329710460928/photo/1","BobbyJindal","10/16/15 14:55"
"NA",574,"NA","Share this message from @BobbyJindal with your friends, and then go vote for me today on #VoteEarlyDay! #FLPrimary https://t.co/SX7lXYOO1Q",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/12/16 17:58","NA",0,7.09E+017,7.09E+017,"#VoteEarlyDay #FLPrimary","@BobbyJindal","https://t.co/SX7lXYOO1Q",641,1124,"https://twitter.com/marcorubio/status/708713851911589888/video/1","marcorubio","3/12/16 17:58"
"NA",575,"NA","She discussed how to use special care when aborting babies to preserve their organs for sale -- all while munching a salad (2/8)",-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"NA","NA",-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"NA","NA","zoestan.csv","8/3/15 1:31","NA",3289,6.28E+017,6.28E+017,0,0,0,"NA","NA",0,"RandPaul","8/3/15 1:31"
"NA",576,"NA","She is one of the most experienced people to ever run for president. @azcentral https://t.co/cgaD8kpLV1",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"3/19/16 15:00","NA",0,7.11E+017,7.11E+017,0,"@azcentral","https://t.co/cgaD8kpLV1",1699,4198,0,"HillaryClinton","3/19/16 15:00"
"NA",577,"NA","Sheldon town meeting today with 175 Iowans. http://t.co/NAIPRlr1p5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"7/3/15 14:54","NA",0,6.17E+017,6.17E+017,0,0,"http://t.co/NAIPRlr1p5","NA","NA","https://twitter.com/BernieSanders/status/616983316873498625/photo/1","BernieSanders","7/3/15 14:54"
"NA",578,"NA","Shouldnt the Democratic debates be democratic? If you agree, join us TODAY and say #LetLessigDebate! https://t.co/aZ0EmHvCrl",-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"NA","NA",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","stankennedy.csv","10/10/15 17:54","NA",622,6.53E+017,6.53E+017,"#LetLessigDebate",0,"https://t.co/aZ0EmHvCrl",93,43,"https://lessig2016.us/we-need-you-to-act-now/","Lessig2016","10/10/15 17:54"
"NA",579,"NA","Since I took office, we passed Castle Doctrine and concealed carry to allow people to protect themselves, their families &amp; property. -SW",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"7/26/15 19:15","NA",0,6.25E+017,6.25E+017,0,0,0,"NA","NA",0,"ScottWalker","7/26/15 19:15"
"NA",580,"NA","Skip Pawleys Island? No way. Join me, @nikkihaley &amp; @SenatorTimScott tonight for a special election-eve rally: https://t.co/ZFjRfyLye3",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","stankennedy.csv","2/19/16 19:47","NA",1087,7.01E+017,7.01E+017,0,"@nikkihaley @SenatorTimScott","https://t.co/ZFjRfyLye3","NA","NA","https://www.eventbrite.com/e/rescheduled-pawleys-island-rally-with-marco-gov-haley-and-sen-scott-tickets-21731364095","marcorubio","2/19/16 19:47"
"NA",582,"NA","So great meeting you all. Thanks for helping us win the @DrakeUniversity #iacaucus simulation last night! https://t.co/XG2wUKHNt7",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"1/28/16 18:06","NA",0,6.93E+017,6.93E+017,"#iacaucus","@DrakeUniversity","https://t.co/XG2wUKHNt7",35,72,"https://twitter.com/BulldogsforJeb/status/692533984018980864","JebBush","1/28/16 18:06"
"NA",583,"NA","Some ways you can help the victims of the recent outbreak of severe weather in Texas: https://t.co/uBtrD1bwov",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"12/29/15 1:45","NA",0,6.82E+017,6.82E+017,0,0,"https://t.co/uBtrD1bwov","NA","NA",0,"tedcruz","12/29/15 1:45"
"NA",584,"NA","Song of the week, brought to you by 93-year-old Jerry R. in California. http://t.co/1KJcSaOvvb #Hillary2016",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"7/2/15 22:02","NA",0,6.17E+017,6.17E+017,"#Hillary2016",0,"http://t.co/1KJcSaOvvb","NA","NA",0,"HillaryClinton","7/2/15 22:02"
"NA",585,"NA","Speaking at the New Hampshire Forum on Addiction and the Heroin Epidemic. Watch live here: https://t.co/vgLFhDGG9A #FITN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"1/5/16 17:38","NA",0,6.84E+017,6.84E+017,"#FITN",0,"https://t.co/vgLFhDGG9A",11,35,"http://avstream.snhu.edu:8134/livestream.html","ChrisChristie","1/5/16 17:38"
"NA",586,"NA","Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"NA","NA","eamonemily.csv","2/16/16 10:52","NA",2529,7E+017,7E+017,0,0,0,2131,8033,0,"realDonaldTrump","2/16/16 10:52"
"NA",587,"NA","Stand with me. Fight with me. Vote for me.
https://t.co/gI61dCyZFm",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"1/29/16 17:38","NA",0,6.93E+017,6.93E+017,0,0,"https://t.co/gI61dCyZFm",118,339,"https://amp.twimg.com/v/0844420d-a0b9-4bf8-98fc-e2a8e7368c15","CarlyFiorina","1/29/16 17:38"
"NA",588,"NA","Starts in 5! Watch LIVE here: https://t.co/tgah7SAVQ5 #FirstInTheSouth https://t.co/pybovyOe8i",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"NA","NA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA","emilyzoe.csv","11/7/15 0:57","NA",2654,6.63E+017,6.63E+017,"#FirstInTheSouth",0,"https://t.co/tgah7SAVQ5 https://t.co/pybovyOe8i","NA","NA","http://www.msnbc.com/shift/watch/democratic-presidential-candidates-forum-561278531682 https://twitter.com/MartinOMalley/status/662791091842748416","MartinOMalley","11/7/15 0:57"
"NA",589,"NA","Staying connected with our campaign is important.  For who to follow on my team please go here: http://t.co/2vrw1Nz4W7",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"NA","NA","zoestan.csv","5/6/15 13:01","NA",1436,5.96E+017,5.96E+017,0,0,"http://t.co/2vrw1Nz4W7","NA","NA","http://www.mikehuckabee.com/news","GovMikeHuckabee","5/6/15 13:01"
"NA",590,"NA","Steve Kroft is absolutely right. Putin is questioning Obama's leadership by his aggressive military actions in Syria http://t.co/ELcI7J3udr",-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA",0,"10/14/15 0:00","NA",0,6.54E+017,6.54E+017,0,0,"http://t.co/ELcI7J3udr",7,9,"http://www.cbsnews.com/news/president-obama-60-minutes-syria-isis-2016-presidential-race/","LindseyGrahamSC","10/14/15 0:00"
