,text,id.x,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,src,id.y,created_at,hashtag.,at.,link,retweets,favorites,full.URL,source,date
626,The most critical issues facing our country today --&gt; Graham sounds alarm on national security issues http://t.co/B8sDkvApVc via @USATODAY,631934426352480256,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631934426352480256,8/13/2015 21:04:42,0,@USATODAY,http://t.co/B8sDkvApVc,7,8,http://www.usatoday.com/story/news/politics/elections/2015/08/12/graham-sounds-alarm-national-security-issues/31541617/,LindseyGrahamSC,8/13/2015 21:04:42
627,The number of children in extreme poverty has skyrocketed from 1.4 million to 3.5 million.,718576515873517568,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718576515873517568,4/8/2016 23:09:26,0,0,0,1062,1530,0,BernieSanders,4/8/2016 23:09:26
628,"The Senate was right to block a resolution that would defund Planned Parenthood. Now, stop these attacksand don't shut down the government.",647120850701942784,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647120850701942784,9/24/2015 18:50:08,0,0,0,0,0,0,HillaryClinton,9/24/2015 18:50:08
629,"The VA has a rotten core. 

Click here if you agree--&gt; http://t.co/F1MzCdwseJ http://t.co/0HzcvmmgLI",604724710744522752,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604724710744522752,5/30/2015 19:03:00,0,0,http://t.co/F1MzCdwseJ http://t.co/0HzcvmmgLI,73,101,https://marcorubio.com/news/the-va-has-a-rotten-core/?utm_source=Twitter&utm_medium=Link_Tweet&utm_term=NONE&utm_content=VA_Has_A_Rotten_Core&utm_campaign=Daily_Social_Organic&utm_0id=052915a https://twitter.com/marcorubio/status/604724710744522752/photo/1,marcorubio,5/30/2015 19:03:00
630,The victims families &amp; the parishioners of the Mother Emanuel AME Church reflect everything good about Christianity &amp; the people of SC.,613089859855486976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613089859855486976,6/22/2015 21:03:07,0,0,0,0,0,0,LindseyGrahamSC,6/22/2015 21:03:07
631,There is a war on drugs that has disproportionately affected the African American community. I'll fix it! https://t.co/cx7el8FaxF,693617936439734272,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693617936439734272,1/31/2016 2:12:57,0,0,https://t.co/cx7el8FaxF,396,805,0,RandPaul,1/31/2016 2:12:57
632,There is no connection between what the average voter wants and what our government does. -@Lessig,642160528073326592,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642160528073326592,9/11/2015 2:19:35,0,0,0,12,16,0,Lessig2016,9/11/2015 2:19:35
633,There is no place in America for second-class citizenship. Hard-working immigrant families deserve a path to full and equal citizenship.,665723484195045376,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665723484195045376,11/15/2015 2:50:21,0,0,0,991,1624,0,HillaryClinton,11/15/2015 2:50:21
634,There is something profoundly wrong when 58 percent of all new income since the Wall Street crash has gone to the top 1 percent.,726578409011183616,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726578409011183616,5/1/2016 1:06:06,0,0,0,1843,4383,0,BernieSanders,5/1/2016 1:06:06
635,There's a sickness in the world that has to be dealt with &amp; we must come together to confront it. America should lead that unity.,665317301240000512,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665317301240000512,11/13/2015 23:56:20,0,0,0,110,130,0,LindseyGrahamSC,11/13/2015 23:56:20
636,There's no excuse for Muslim Middle Eastern nations to sit back and do nothing to fight Islamic Jihadism.,670995050537590784,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,zoestan.csv,670995050537590784,11/29/2015 15:57:41,0,0,0,162,245,0,GovMikeHuckabee,11/29/2015 15:57:41
637,"They may be too young to vote, but these supporters are making their voices heard. https://t.co/LHYz7Jknhg",744563361350844416,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,744563361350844416,6/19/2016 16:11:53,0,0,https://t.co/LHYz7Jknhg,1105,4076,0,HillaryClinton,6/19/2016 16:11:53
638,"This #WorldMentalHealthDay, let's commit to ending stigma and making sure those who seek treatment are supported and taken seriously.",652918902142431232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,kennedyeamon.csv,652918902142431232,10/10/2015 18:49:31,#WorldMentalHealthDay,0,0,0,0,0,HillaryClinton,10/10/2015 18:49:31
639,This approach will restore American leadership to a world badly in need of it.,598578498836385792,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598578498836385792,5/13/2015 20:00:09,0,0,0,35,56,0,marcorubio,5/13/2015 20:00:09
640,This campaign is proving that you can run for office without taking money from corporate America and special interests. #GrassrootsMovement,709511430718881792,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709511430718881792,3/14/2016 22:48:01,#GrassrootsMovement,0,0,0,0,0,BernieSanders,3/14/2016 22:48:01
641,"This campaign is speaking to thousands of people, not going to billionaires' homes begging for money.
https://t.co/Jc1l1LQkSl",714933426848006144,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,714933426848006144,3/29/2016 21:53:06,0,0,https://t.co/Jc1l1LQkSl,3605,8457,https://amp.twimg.com/v/91b71e86-a34b-4e1d-aee9-fcab1b47824d,BernieSanders,3/29/2016 21:53:06
642,"This is exactly right. http://t.co/Ytrx7aw0N4

Where's the accountability? OPM head should be fired http://t.co/SyQbZ1aGpL",618064156227448832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,618064156227448832,7/6/2015 14:29:12,0,0,http://t.co/Ytrx7aw0N4 http://t.co/SyQbZ1aGpL,27,36,https://www.washingtonpost.com/opinions/the-opm-cyberattack-was-a-breach-too-far/2015/07/05/de2b98b2-20e9-11e5-aeb9-a411a84c9d55_story.html https://jeb2016.com/news/the_president_must_prioritize_cybersecurity_?lang=en,JebBush,7/6/2015 14:29:12
643,"This is how we make our economy the most competitive economy in the world.
https://t.co/HBzC2F4WnP",653727176072691712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653727176072691712,10/13/2015 0:21:19,0,0,https://t.co/HBzC2F4WnP,290,385,https://amp.twimg.com/v/0d2b31da-f2dc-4aaf-b56a-c6082cfbcd48,marcorubio,10/13/2015 0:21:19
644,This is really unfair and a conflict for all the other candidates. I said it should not be allowed and ABC agreed.,686293040496009216,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686293040496009216,1/10/2016 21:06:26,0,0,0,1041,3809,0,realDonaldTrump,1/10/2016 21:06:26
645,"This is the time for real solutions, not the empty and cynical rhetoric we saw last night from President Obama. https://t.co/XoK8CtO0vR",673954356673298432,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673954356673298432,12/7/2015 19:56:54,0,0,https://t.co/XoK8CtO0vR,281,713,0,RealBenCarson,12/7/2015 19:56:54
646,This is why I will keep Gitmo open: Ex-detainee has become a leader for Al Qaeda in Yemen. https://t.co/lkzkNNeB4t,675087316021563392,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,emilyzoe.csv,675087316021563392,12/10/2015 22:58:53,0,0,https://t.co/lkzkNNeB4t,453,561,http://www.foxnews.com/world/2015/12/10/former-guantanamo-detainee-makes-appearance-in-latest-al-qaeda-in-yemen-video.html,marcorubio,12/10/2015 22:58:53
647,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv",724674303661232128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724674303661232128,4/25/2016 18:59:52,0,0,https://t.co/5JT6avz0Cv,1665,3807,0,HillaryClinton,4/25/2016 18:59:52
648,This Republican primary comes down to one word: trust. Will you do what you said you would do? #CruzCountry,629782823898058752,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,629782823898058752,8/7/2015 22:35:00,#CruzCountry,0,0,0,0,0,tedcruz,8/7/2015 22:35:00
649,"This Thursday in New Hampshire:@realDonaldTrump, Carly Fiorina and I will address the@NHHouseofRepsat the Statehouse#nhpolitics",683747786555289600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683747786555289600,1/3/2016 20:32:30,0,0,0,0,0,0,gov_gilmore,1/3/2016 20:32:30
650,Time for some delegate math. Heres why it matters that Hillary won the Northern Mariana Islands caucus. https://t.co/VB9LnmRYAE,709846984757288960,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,709846984757288960,3/15/2016 21:01:24,0,0,https://t.co/VB9LnmRYAE,524,1237,0,HillaryClinton,3/15/2016 21:01:24
651,"To help Flint right now, we've set up a new program with Mayor Weaver to create jobs and expand water deliveries. https://t.co/w7ZRjknFvf",706673949233569792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706673949233569792,3/7/2016 2:52:53,0,0,https://t.co/w7ZRjknFvf,951,1443,0,HillaryClinton,3/7/2016 2:52:53
652,"Today, over 300,000 Florida students are in #schoolchoice programs because we took on the teachers unions &amp; won.
https://t.co/vFoA0oIlh1",693900151576891392,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693900151576891392,1/31/2016 20:54:22,#schoolchoice,0,https://t.co/vFoA0oIlh1,93,181,https://amp.twimg.com/v/66d33021-129f-4521-b2bd-207d47b0dd55,JebBush,1/31/2016 20:54:22
653,"Together well put an end to the atrocities at PP in 2016. It starts by defeating their candidate, @HillaryClinton. https://t.co/1ApgaHtfkR",685235210552741888,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685235210552741888,1/7/2016 23:02:59,0,@HillaryClinton,https://t.co/1ApgaHtfkR,0,0,http://www.nytimes.com/politics/first-draft/2016/01/07/planned-parenthood-in-its-first-primary-endorsement-backs-hillary-clinton/?_r=1,JebBush,1/7/2016 23:02:59
654,"Together, we can and WILL turn this country around and get back to the Constitution! #GOPDebate",696177846406918144,1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,696177846406918144,2/7/2016 3:45:07,#GOPDebate,0,0,0,0,0,tedcruz,2/7/2016 3:45:07
655,Tonight around midnight there will be some news you wont want to miss. Stay tuned,579795962173878272,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,emilyzoe.csv,579795962173878272,3/23/2015 0:05:04,0,0,0,0,0,0,tedcruz,3/23/2015 0:05:04
656,Tonight I'm joining @seanhannity on Fox News. Hope you can tune in!,665001352075091968,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665001352075091968,11/13/2015 3:00:52,0,@seanhannity,0,49,227,0,CarlyFiorina,11/13/2015 3:00:52
657,Tonight I'm joining Megyn Kelly on Fox News. Tune in around 9:20 p.m. ET!,666790471654502400,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666790471654502400,11/18/2015 1:30:11,0,0,0,0,0,0,CarlyFiorina,11/18/2015 1:30:11
658,"Too often, women still make less on the dollar than men. It's time for equal pay now.
https://t.co/5HdYQXtQE2",660489179000778752,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660489179000778752,10/31/2015 16:11:06,0,0,https://t.co/5HdYQXtQE2,0,0,0,HillaryClinton,10/31/2015 16:11:06
659,Trump thinks we should not raise the minimum wage. He wants to give billions of dollars in tax breaks to the wealthy. I don't think so.,712672531174436864,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712672531174436864,3/23/2016 16:09:06,0,0,0,3672,9406,0,BernieSanders,3/23/2016 16:09:06
660,"Trump's candidacy is built on his business ""credibility."" But his business record matches his character: His only concern is his own profit.",738051088478294016,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,738051088478294016,6/1/2016 16:54:26,0,0,0,1083,2038,0,HillaryClinton,6/1/2016 16:54:26
661,Tune in now to the CNN #DemTownHall to watch Governor OMalley! You can also stream it here: https://t.co/efTU4owbKn,691815644862529536,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691815644862529536,1/26/2016 2:51:17,#DemTownHall,0,https://t.co/efTU4owbKn,0,0,http://go.cnn.com,MartinOMalley,1/26/2016 2:51:17
662,Tune in now! @JohnKasich is on @FoxNews talking about how we can make America safer &amp; stronger.,672788423565004800,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672788423565004800,12/4/2015 14:43:54,0,@JohnKasich @FoxNews,0,9,18,0,JohnKasich,12/4/2015 14:43:54
663,"Tune in to @am970TheAnswer at 1pm ET today, I will be on with @KMCRadio to discuss the 2016 field and much more!",639119926549196800,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639119926549196800,9/2/2015 16:57:19,0,@am970TheAnswer @KMCRadio,0,0,4,0,LindseyGrahamSC,9/2/2015 16:57:19
664,Tune in to @MSNBC for the daily rundown. I will be on at approximately 9:30 this morning.,654645096701370368,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,zoestan.csv,654645096701370368,10/15/2015 13:08:48,0,@MSNBC,0,4,2,0,gov_gilmore,10/15/2015 13:08:48
665,Tune in to @NewDay I'll be joining them in a few moments on @CNN https://t.co/VmyXzILOA5,684725289516142592,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684725289516142592,1/6/2016 13:16:45,0,@NewDay @CNN,https://t.co/VmyXzILOA5,51,137,0,RandPaul,1/6/2016 13:16:45
666,Tune into @AmericaNewsroom @FoxNews at 9:30am ET to hear me discuss the #GrahamPlan to defeat radical Islam,673864824145580032,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,zoestan.csv,673864824145580032,12/7/2015 14:01:08,#GrahamPlan,@AmericaNewsroom @FoxNews,0,0,0,0,LindseyGrahamSC,12/7/2015 14:01:08
667,Tune into @FoxNews @GretchenCarlson at 2:15pm ET to hear my plan to destroy radical Islam LIVE from NH #FITN,667775694521282560,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667775694521282560,11/20/2015 18:45:06,#FITN,@FoxNews @GretchenCarlson,0,4,7,0,LindseyGrahamSC,11/20/2015 18:45:06
668,"Unlike crooked Hillary Clinton, who wants to destroy all miners, I want wages to go up in America. We will do so by bringing back jobs!",728528466765844480,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728528466765844480,5/6/2016 10:14:56,0,0,0,7311,22086,0,realDonaldTrump,5/6/2016 10:14:56
669,"Utah, it's time to get behind John Kasich! Caucus is tonight at 7pm. Get more info here: https://t.co/wFG66wCJIN https://t.co/WuM4f4096p",712383167110508544,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712383167110508544,3/22/2016 20:59:17,0,0,https://t.co/wFG66wCJIN https://t.co/WuM4f4096p,127,427,https://caucus.utah.gov/utah-republican-caucus.html https://twitter.com/JohnKasich/status/712383167110508544/photo/1,JohnKasich,3/22/2016 20:59:17
670,"Via @CBSNews: On a serious note, Graham said he hasn't enjoyed rebutting Trump's remarks, phone notwithstanding http://t.co/al8seCUvpT",624300966121058304,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624300966121058304,7/23/2015 19:32:03,0,@CBSNews,http://t.co/al8seCUvpT,5,4,http://www.cbsnews.com/news/election-2016-lindsey-graham-to-donald-trump-thanks-for-the-new-phone/,LindseyGrahamSC,7/23/2015 19:32:03
671,Via @DailyCaller by @rpollockDC: NYC Mayor Action Against Donald Trump Is Not the American Way http://t.co/SnV1yXVs4P,617041106186948608,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,617041106186948608,7/3/2015 18:43:58,0,@DailyCaller @rpollockDC,http://t.co/SnV1yXVs4P,0,0,0,realDonaldTrump,7/3/2015 18:43:58
672,Via @washingtonpost: Putin deploys weapons systems in Syria to hinder U.S. and allied operations in the region.,649176928432230400,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,649176928432230400,9/30/2015 11:00:15,0,@washingtonpost,0,1,3,0,LindseyGrahamSC,9/30/2015 11:00:15
673,Video highlights of Donald Trumps speech: https://t.co/x9C6rcAE2n,643966663352709120,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,643966663352709120,9/16/2015 1:56:31,0,0,https://t.co/x9C6rcAE2n,30,22,https://www.instagram.com/p/7rCynzyqdk/,BobbyJindal,9/16/2015 1:56:31
674,"Wake up, Rick! https://t.co/rPgauObzff",631690540543688704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631690540543688704,8/13/2015 4:55:35,0,0,https://t.co/rPgauObzff,0,0,0,tedcruz,8/13/2015 4:55:35
675,Wall Street's dangerous manipulation of our economy has helped divert most of all new income to the top one percent.,634353715584061440,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634353715584061440,8/20/2015 13:18:06,0,0,0,0,0,0,BernieSanders,8/20/2015 13:18:06
676,"Want to #AbolishTheIRS? We can do it with my tax plan: https://t.co/qzi6UCYyTJ Join us: https://t.co/XKeU2HUmCY
https://t.co/wpYEUb1GKe",714531431301537792,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,zoestan.csv,714531431301537792,3/28/2016 19:15:43,#AbolishTheIRS,0,https://t.co/qzi6UCYyTJ https://t.co/XKeU2HUmCY https://t.co/wpYEUb1GKe,0,0,0,tedcruz,3/28/2016 19:15:43
677,Washington has an addiction. They spend more than they have! It is time we #CutTheirCard! Learn more &amp; get involved: http://t.co/NLgUSBQRQ8,652574938461700096,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652574938461700096,10/9/2015 20:02:44,#CutTheirCard,0,http://t.co/NLgUSBQRQ8,0,0,0,RandPaul,10/9/2015 20:02:44
678,Washington is broken and both parties are to blame. https://t.co/UEqONM83yk,692177707795402752,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692177707795402752,1/27/2016 2:50:00,0,0,https://t.co/UEqONM83yk,0,0,https://twitter.com/marcorubio/status/692177707795402753/video/1,marcorubio,1/27/2016 2:50:00
679,Watch Bernie in Miami live right now: https://t.co/Qi36R9CY6M,707362817486225408,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,kennedyeamon.csv,707362817486225408,3/9/2016 0:30:12,0,0,https://t.co/Qi36R9CY6M,487,1403,http://bernie.to/LiveInMiami,BernieSanders,3/9/2016 0:30:12
680,Watch live here: https://t.co/0PMmCJdtuE #CruzCrew  https://t.co/3Xwi7LKFEi,658648025946951680,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,eamonemily.csv,658648025946951680,10/26/2015 14:15:01,#CruzCrew,0,https://t.co/0PMmCJdtuE https://t.co/3Xwi7LKFEi,0,0,0,tedcruz,10/26/2015 14:15:01
681,"Watch LIVE: our roundtable with immigration activists in Des Moines, discussing the importance of immigration reform. http://t.co/Ngm0EqXjmY",621770295775379456,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621770295775379456,7/16/2015 19:56:05,0,0,http://t.co/Ngm0EqXjmY,5,5,http://foxbaltimore.com/error#notFound=/features/live-events,MartinOMalley,7/16/2015 19:56:05
682,Watch me slam the tax code and offer solutions in Iowa today! #StandwithRand in IA http://t.co/RsMjSXC7U5,6.28E+17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28E+17,8/1/2015 22:48:38,#StandwithRand,0,http://t.co/RsMjSXC7U5,0,0,0,RandPaul,8/1/2015 22:48:38
683,"WATCH the viral video that everyone is talking about and RETWEET if you stand with me for life!
https://t.co/irUqFaKlnF",586274715196465152,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586274715196465152,4/9/2015 21:09:19,0,0,https://t.co/irUqFaKlnF,0,0,0,RandPaul,4/9/2015 21:09:19
684,"WATCH this video and let me know if you agree...

http://t.co/F96FbO5Gwg http://t.co/gWWoIwKZOF",603699457322950656,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603699457322950656,5/27/2015 23:09:01,0,0,http://t.co/F96FbO5Gwg http://t.co/gWWoIwKZOF,73,107,https://marcorubio.com/join/america-must-be-the-greatest-nation-on-earth/?utm_source=Twitter&utm_medium=Link_Tweet&utm_term=NONE&utm_content=America_Must_Be_The_Greatest_Nation_On_Earth&utm_campaign=Daily_Social_Organic&utm_0id=052615a https://twitter.com/marcorubio/status/603699457322950656/photo/1,marcorubio,5/27/2015 23:09:01
685,"We already have the biggest military in the world, yet veterans sleep out on the streets. Will Republicans talk about this? #GOPDebate",664284053760274432,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664284053760274432,11/11/2015 3:30:34,#GOPDebate,0,0,0,0,0,BernieSanders,11/11/2015 3:30:34
686,We are back! Help keep up the momentum! Donate $2 or anything amount: https://t.co/78WPMcbQwP,687834138640961536,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687834138640961536,1/15/2016 3:10:12,0,0,https://t.co/78WPMcbQwP,58,128,0,RandPaul,1/15/2016 3:10:12
687,"We are building a strong grassroots movement together, and people should not underestimate us. http://t.co/aN1pK7xuqf",627238059638022144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627238059638022144,7/31/2015 22:03:01,0,0,http://t.co/aN1pK7xuqf,0,0,http://bernie.to/work,BernieSanders,7/31/2015 22:03:01
688,We are going to make public colleges tuition-free and substantially reduce student loan debt in America!,631631770497118208,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,631631770497118208,8/13/2015 1:02:03,0,0,0,0,0,0,BernieSanders,8/13/2015 1:02:03
689,"We are running a campaign differently than any other candidate. This is a peoples campaign. Together, we will win. https://t.co/fMK6KqYUO8",674623864857608192,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,674623864857608192,12/9/2015 16:17:17,0,0,https://t.co/fMK6KqYUO8,0,0,https://twitter.com/BernieSanders/status/674623864857608192/photo/1,BernieSanders,12/9/2015 16:17:17
